182313	1347
182576	1323
183008	1343
183441	1357
183903	1339
184366	1337
184723	1329
184803	1323
185214	1321
185344	1327
185826	1341
186225	1359
186663	1351
186725	1349
186741	1343
186895	1337
187127	1331
187435	1347
187821	1339
188199	1349
188336	1337
188744	1355
188787	1343
189013	1333
189046	1333
189092	1343
189255	1327
189258	1327
189718	1351
189837	1369
190166	1345
190281	1339
190585	1353
191037	1339
191109	1353
191479	1333
191530	1343
191748	1349
191848	1331
191857	1339
192049	1333
192451	1345
192802	1321
193064	1335
193387	1325
193608	1319
193883	1331
194229	1325
194376	1343
194819	1333
195125	1341
195526	1331
195873	1349
196346	1347
196389	1351
196414	1357
196495	1347
196540	1355
196695	1331
197027	1339
197324	1349
197666	1355
197703	1359
198106	1347
198487	1315
198818	1341
199072	1361
199103	1361
199112	1359
199280	1359
199417	1349
199812	1341
199882	1333
199998	1339
200437	1345
200862	1319
200920	1329
201205	1329
201229	1317
201447	1323
201540	1331
201830	1331
202163	1333
202454	1311
202825	1353
203268	1339
203591	1327
203800	1337
204012	1327
204293	1335
204569	1329
204903	1341
205296	1345
205465	1335
205606	1341
205929	1363
206221	1363
206292	1333
206626	1303
206699	1339
206790	1339
206806	1337
207182	1367
207264	1357
207321	1359
207460	1369
207831	1325
208113	1309
208278	1325
208462	1323
208774	1327
209020	1331
209359	1349
209671	1329
210049	1327
210199	1349
210420	1343
210456	1345
210803	1335
211104	1337
211402	1345
211494	1341
211669	1351
211742	1347
212036	1339
212108	1337
212491	1321
212699	1323
213067	1339
213361	1341
213464	1327
213471	1325
213827	1343
214051	1337
214173	1327
214368	1343
214731	1329
214916	1325
215268	1337
215594	1341
215846	1347
216232	1311
216489	1337
216668	1337
216753	1337
217073	1327
217286	1329
217597	1323
217748	1327
217993	1323
218103	1311
218318	1321
218519	1329
218613	1331
218694	1333
218773	1333
218861	1329
218951	1339
219039	1341
219372	1341
219676	1343
219948	1351
220215	1363
220379	1343
220607	1345
220922	1343
221138	1337
221185	1331
221486	1339
221812	1329
221886	1323
221959	1313
222239	1345
222533	1347
222849	1339
223002	1323
223167	1333
223484	1337
223670	1331
223969	1319
224002	1349
224018	1313
224130	1351
224238	1337
224241	1315
224564	1371
224884	1327
224992	1315
225146	1327
225326	1331
225400	1329
225534	1339
225586	1335
225870	1323
226158	1325
226322	1349
226329	1349
226549	1331
226850	1335
227072	1337
227125	1339
227249	1319
227335	1323
227448	1325
227564	1321
227882	1349
228173	1345
228378	1333
228649	1339
228804	1345
228974	1347
229228	1347
229240	1347
229354	1321
229465	1329
229689	1343
229864	1333
230012	1335
230047	1329
230059	1323
230171	1333
230283	1321
230446	1341
230654	1341
230904	1317
230973	1317
231142	1337
231260	1341
231413	1329
231585	1341
231696	1335
231936	1319
231940	1315
232025	1323
232163	1343
232395	1339
232454	1337
232592	1341
232612	1345
232621	1345
232741	1327
232790	1333
232916	1329
233018	1335
233254	1329
233506	1351
233674	1343
233814	1329
233827	1331
234037	1329
234183	1321
234385	1357
234549	1311
234632	1323
234674	1323
234791	1335
234993	1325
235255	1339
235258	1335
235451	1351
235601	1327
235620	1323
235714	1357
235779	1347
235814	1347
236077	1339
236262	1321
236296	1313
236303	1315
236536	1349
236699	1313
236707	1317
236790	1319
236922	1325
237121	1361
237206	1359
237415	1345
237625	1339
237860	1339
237950	1339
237996	1327
238053	1345
238197	1335
238239	1325
238381	1351
238420	1351
238518	1347
238523	1347
238631	1345
238845	1357
238925	1357
238998	1343
239218	1301
239298	1311
239428	1333
239428	1333
239641	1357
239822	1323
239939	1335
240163	1339
240303	1339
240322	1343
240382	1337
240601	1323
240759	1325
240963	1357
241042	1347
241147	1365
241302	1341
241467	1353
241643	1325
241644	1327
241790	1341
241883	1327
242047	1363
242164	1339
242322	1335
242428	1359
242578	1339
242608	1345
242801	1353
243005	1349
243165	1337
243357	1357
243441	1353
243604	1339
243710	1339
243900	1335
243936	1323
244021	1337
244171	1349
244301	1337
244388	1327
244460	1337
244585	1331
244631	1325
244683	1323
244808	1341
244939	1335
245071	1341
245087	1341
245159	1337
245210	1335
245235	1343
245369	1347
245419	1357
245571	1361
245686	1345
245785	1331
245916	1367
245987	1341
246165	1323
246278	1325
246442	1331
246530	1337
246614	1327
246728	1341
246743	1345
246791	1333
246887	1349
247055	1341
247123	1331
247124	1331
247162	1329
247169	1327
247326	1329
247420	1337
247521	1333
247613	1305
247663	1305
247734	1335
247885	1349
247992	1339
248149	1347
248195	1357
248216	1353
248329	1331
248355	1323
248392	1339
248476	1351
248495	1349
248562	1341
248644	1327
248672	1329
248724	1317
248780	1317
248811	1349
248825	1347
248838	1347
248961	1355
249035	1339
249142	1343
249187	1345
249190	1349
249278	1349
249347	1333
249408	1339
249443	1345
249469	1339
249542	1329
249621	1387
249677	1373
249764	1349
249834	1325
249868	1319
249889	1323
250001	1361
250028	1333
250029	1331
250119	1343
250240	1333
250351	1331
250364	1337
250385	1337
250498	1331
250524	1335
250552	1325
250584	1327
250647	1351
250679	1353
250740	1355
250792	1345
250811	1359
250895	1357
250957	1347
250997	1321
251031	1349
251115	1341
251175	1313
251245	1355
251330	1351
251332	1353
251350	1349
251403	1343
251462	1341
251464	1339
251475	1341
251488	1341
251506	1353
251508	1353
251564	1335
251635	1323
251719	1343
251795	1353
251869	1345
251924	1349
251976	1335
252056	1353
252113	1329
252122	1325
252135	1345
252194	1347
252261	1341
252316	1335
252356	1339
252410	1317
252465	1341
252512	1335
252584	1331
252630	1335
252676	1321
252700	1333
252730	1343
252737	1341
252771	1341
252810	1339
252863	1339
252864	1341
252896	1321
252919	1337
252925	1329
252968	1341
253024	1329
253041	1345
253055	1331
253104	1359
253155	1309
253188	1341
253232	1345
253281	1341
253294	1335
253318	1329
253332	1321
253339	1331
253385	1343
253427	1329
253462	1333
253472	1339
253515	1319
253545	1339
253554	1331
253579	1317
253614	1359
253649	1327
253658	1323
253676	1359
253679	1361
253701	1327
253733	1339
253756	1311
253770	1331
253796	1313
253817	1351
253819	1351
253830	1359
253850	1345
253851	1341
253875	1349
253884	1347
253895	1343
253911	1343
253914	1347
253924	1335
253933	1359
253941	1347
253955	1343
253970	1327
253971	1329
253971	1329
253980	1341
253991	1327
253995	1339
253998	1341
254003	1329
254010	1359
254016	1351
254021	1321
254025	1325
254026	1327
254027	1327
254027	1327
254027	1327
20129	1711
20946	1719
21067	1723
21324	1723
21585	1719
21673	1711
21972	1693
22246	1695
23180	1651
23791	1713
24695	1629
25294	1695
26110	1691
26725	1657
27199	1645
27549	1661
27979	1681
28860	1713
28885	1713
29160	1711
29918	1639
30758	1671
30987	1655
31293	1635
31970	1629
32408	1605
32937	1595
33662	1647
33936	1631
34081	1641
34725	1629
35183	1623
35736	1591
35761	1585
36653	1659
37566	1695
37671	1673
38294	1605
38610	1605
38948	1601
39657	1603
39944	1611
40066	1609
40535	1583
40720	1581
41238	1601
41543	1613
41687	1599
41788	1605
41918	1599
41957	1605
42409	1593
42560	1595
43271	1547
43950	1603
44811	1553
44957	1551
45335	1577
45414	1573
46135	1559
46644	1553
47237	1561
47702	1557
48247	1517
49072	1517
49338	1517
49919	1505
50590	1499
51394	1563
51420	1561
51619	1563
51850	1543
51934	1549
52445	1497
52602	1477
52639	1475
53045	1517
53205	1503
53297	1495
53843	1471
54702	1527
54925	1511
55568	1487
55759	1471
56305	1465
56614	1483
57360	1449
57673	1465
58404	1475
58790	1477
59042	1465
59876	1481
60513	1473
60710	1473
61544	1449
61679	1449
62023	1437
62554	1453
63014	1451
63562	1453
64373	1449
64937	1463
65005	1459
65046	1465
65143	1449
65991	1411
66796	1439
67494	1455
67679	1465
68401	1421
69150	1451
69784	1425
70330	1413
70662	1409
70974	1417
71198	1427
71628	1431
71995	1435
72045	1431
72793	1437
73378	1475
73424	1479
74257	1389
74750	1435
75444	1423
75734	1409
76257	1407
76883	1415
77449	1441
78180	1421
78644	1455
79374	1439
79818	1449
79887	1437
79980	1445
80229	1437
80872	1403
80939	1409
81721	1421
82120	1445
82295	1437
82709	1455
83028	1453
83340	1449
84055	1405
84826	1367
84984	1367
85492	1369
86087	1375
86091	1375
86817	1403
86906	1415
87089	1411
87620	1431
88398	1415
88456	1413
88998	1415
89593	1403
89749	1399
90382	1425
90670	1431
91061	1433
91667	1433
91856	1431
92103	1433
92129	1429
92413	1429
92660	1413
93344	1419
93704	1417
93770	1405
94431	1389
94925	1367
95287	1361
95421	1381
95625	1391
95784	1373
95932	1385
96500	1385
96987	1407
97593	1413
97779	1413
97900	1403
98020	1381
98785	1419
98953	1425
99625	1397
100298	1381
100597	1391
101160	1379
101177	1383
101262	1373
101388	1389
101948	1375
102624	1417
103384	1357
103507	1347
104202	1365
104367	1369
104385	1367
105009	1379
105499	1393
106011	1361
106282	1375
106458	1385
107200	1355
107605	1395
108058	1373
108378	1387
108750	1405
109103	1337
109576	1369
109762	1379
110465	1361
110673	1347
110748	1369
111370	1371
111482	1387
112110	1383
112309	1387
112726	1395
112947	1401
113113	1383
113236	1377
113655	1379
114379	1385
114950	1373
115051	1367
115110	1373
115545	1383
115811	1393
116162	1399
116452	1375
116953	1383
117541	1403
118014	1397
118422	1379
118459	1381
118551	1365
119123	1359
119280	1373
119661	1371
119904	1379
120013	1385
120080	1381
120173	1387
120349	1361
120757	1359
121178	1373
121563	1359
121592	1355
121865	1379
122385	1387
122552	1387
122832	1389
123135	1363
123770	1377
123894	1377
124430	1377
124858	1361
124985	1359
125459	1321
125913	1343
126430	1369
126513	1375
127037	1387
127395	1369
127916	1391
128481	1387
128900	1379
129220	1375
129271	1367
129576	1361
129716	1373
130325	1369
130687	1351
131059	1367
131548	1349
131909	1357
132037	1371
132578	1349
133108	1375
133780	1367
133986	1355
134222	1365
134363	1355
134808	1369
135003	1377
135671	1387
135733	1397
136380	1345
136681	1341
137047	1369
137634	1367
137782	1377
138025	1375
138653	1381
139264	1367
139466	1355
139961	1365
140072	1365
140226	1361
140342	1359
140941	1349
141380	1343
141492	1367
141492	1367
141716	1357
142311	1345
142793	1349
142925	1343
143251	1347
143542	1363
144042	1349
144465	1335
144502	1335
144638	1329
145007	1359
145219	1367
145573	1349
145916	1363
145965	1363
146095	1367
146212	1367
146820	1359
147015	1365
147051	1369
147160	1367
147629	1379
147669	1375
148032	1367
148185	1363
148547	1357
148551	1357
149121	1353
149311	1369
149469	1349
149619	1341
149708	1353
149961	1359
150138	1345
150408	1347
150929	1359
151160	1353
151498	1369
151549	1371
151991	1357
152393	1345
152411	1349
152557	1351
152757	1345
152961	1337
153033	1337
153577	1369
153658	1361
154113	1387
154455	1371
155052	1363
155412	1331
155703	1359
155997	1347
156336	1387
156542	1361
156684	1365
157120	1363
157497	1353
157599	1357
158100	1367
158673	1371
159086	1357
159416	1355
159954	1333
160464	1319
160904	1337
161290	1329
161817	1325
161848	1345
162121	1339
162298	1331
162690	1343
162771	1327
163036	1343
163156	1353
163355	1333
163532	1337
163621	1341
163713	1337
163766	1333
164047	1317
164067	1317
164133	1327
164253	1325
164714	1353
165115	1325
165161	1323
165653	1353
166031	1333
166302	1351
166461	1359
166492	1351
166946	1353
167380	1321
167505	1331
168052	1339
168447	1343
168551	1353
168871	1375
169065	1343
169232	1351
